<sent_id=001_1>
9.1	असुर-	असुर-
9.2	रक्षसाम्	राक्षसों_के
10.1	वधाय	वध_के_लिये
11.1	अभ्यागमन्	समीप_आये
12.1	.	-
</sent_id>

<sent_id=044_2>
index	word	hindi_meaning
1.1	सः	उसने
2.1	तेषां	उन
3.1	प्रतिशुश्राव	प्रति_श्रु1या
4.1	राक्षसानां	राक्षसों_के
5.1	वधम्	वध
6.1	तदा	तब
7.1	वने	वन_में
8.1	.	-
</sent_id>

<sent_id=045_1>
index	word	hindi_meaning
1.1	प्रतिज्ञातः	सहमत
2.1	च	और
3.1	रामेण	राम_से
4.1	वधः	वध
5.1	संयति	युद्ध_में
6.1	रक्षसाम्	राक्षसों_का
7.1	सन्निधौ	साथ_साथ_रखने_में
8.1	ऋषीणाम्	ऋषियों_के
9.1	अग्नि-	अग्नि-
9.2	कल्पानां	कल्प
10.1	दण्डक-	दण्डक-
10.2	अरण्य-	अरण्य-
10.3	वासिनाम्	वासिन्
11.1	.	-
</sent_id>

<sent_id=046_1>
index	word	hindi_meaning
1.1	तेन	उससे
2.1	तत्र	वहाँ
3.1	एव	ही
4.1	वसता	रहते_हुए
5.1	जन-	जन-
5.2	स्थान-	स्थान-
5.3	निवासिनी	निवासिनी
6.1	कृता	कृत
7.1	विरूपिता	विरूपिता
8.1	शूर्पणखा	शूर्पणखा
9.1	राक्षसी	राक्षसी
10.1	काम-	काम-
10.2	रूपिणी	रूपी
11.1	.	-
</sent_id>

<sent_id=047-48_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	शूर्पणखा-	शूर्पणखा-
2.2	वाक्यात्	वाक्य_से
3.1	उद्युक्तान्	उद्युक्त
4.1	सर्व-	सर्व-
4.2	राक्षसान्	राक्षसों_को
5.1	खरं	खल_को
6.1	त्रिशिरसं	त्रिशिरस्_को
7.1	दूषणं	दूषण
8.1	च	च1
9.1	एव	ही
10.1	राक्षसम्	राक्षस_को
11.1	तेषां	उनके
12.1	पदानुगान्	पदानुगों_को
13.1	च	च2
14.1	एव	ही
15.1	रणे	युद्ध_में
16.1	रामः	राम_ने
17.1	निजघान	समूल_नष्ट_किया
18.1	.	-
</sent_id>

<sent_id=049_2>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	ज्ञाति-	ज्ञाति-
2.2	वधं	वध
3.1	श्रुत्वा	सुन_कर
4.1	रावणः	रावण
5.1	क्रोध-	क्रोध-
5.2	मूर्छितः	मूर्छित
6.1	.	-
</sent_id>

<sent_id=050_1>
index	word	hindi_meaning
1.1	सहायं	साथी
2.1	वरयामास	वृ2या
3.1	मारीचं	मारीच_को
4.1	नाम	नाम_1
5.1	राक्षसम्	राक्षस
6.1	.	-
</sent_id>

<sent_id=052_2-53_1>
index	word	hindi_meaning
1.1	तेन	उस
2.1	मायाविना	ऐन्द्रजालिक_से
3.1	नृप-	नृप-
3.2	आत्म-	आत्म-
3.2	जौ	पुत्र
4.1	दूरम्	दूर
5.1	अपवाह्य	हटवा_कर
6.1	गृध्रं	लोभी
7.1	जटायुषम्	जटायुस्_को
8.1	हत्वा	मार_कर
9.1	रामस्य	राम_की
10.1	भार्यां	पत्नी_का
11.1	जहार	बलात्कार_किया
12.1	.	-
</sent_id>

<sent_id=053_2-54_1>
index	word	hindi_meaning
1.1	गृध्रं	लोभी
2.1	च	च1
3.1	निहतं	समूल_नष्ट_किया_हुआ
4.1	दृष्ट्वा	देख_कर
5.1	हृतां	अपहरण_करने_वाला
6.1	श्रुत्वा	सुन_कर
7.1	च	च2
8.1	मैथिलीम्	सीता_को
9.1	राघवः	रघुवंशी_ने
10.1	शोक-	शोक-
10.2	संतप्तः	गर्म
11.1	विललाप	विलाप_किया
12.1	आकुल-	आकुल-
12.2	इन्द्रियः	इन्द्रिय
13.1	.	-
</sent_id>

<sent_id=054_2-55_1>
index	word	hindi_meaning
1.1	तेन	उससे
2.1	एव	ही
3.1	शोकेन	शोक_से
4.1	गृध्रं	लोभी
5.1	दग्ध्वा	जला_कर
6.1	जटायुषम्	जटायुस्_को
7.1	मार्गमाणः	अन्वेषण_करता_हुआ
8.1	वने	वन_में
9.1	सीतां	सीता_का
10.1	राक्षसं	राक्षस
11.1	संददर्श	देखा
12.1	ह	ह
13.1	कबन्धं	पेट_को
14.1	नाम	नाम_1
15.1	रूपेण	रूप_से
16.1	विकृतं	बीभत्स
17.1	घोर-	घोर-
17.2	दर्शनम्	दर्शन
18.1	.	-
</sent_id>

<sent_id=056_1>
index	word	hindi_meaning
1.1	तं	वह
2.1	निहत्य	समूल_नष्ट_करके
3.1	महा-	महा-
3.2	बाहुः	भुजा_ने
4.1	ददाह	जलाई
5.1	.	-
</sent_id>

<sent_id=056_2>
index	word	hindi_meaning
1.1	स्वर्गम्	स्वर्ग
2.1	गतः	गया_हुआ
3.1	च	च1
4.1	सः	वह
5.1	.	-
</sent_id>

<sent_id=056_3-57_1>
index	word	hindi_meaning
1.1	सः	उसने
2.1	च	च1
3.1	तम्	उसको
4.1	कथयामास	कहा
5.1	शबरीं	शबरी_को
6.1	धर्मचारिणीम्	धर्मचारिणी
7.1	श्रमणां	भक्तिनी
8.1	धर्म-	धर्म-
8.2	निपुणाम्	निपुण
9.1	अभिगच्छ	निकट_जाओ
10.1	इति	ऐसा
11.1	राघव	रघुवंशी
12.1	.	-
</sent_id>

<sent_id=057_2>
index	word	hindi_meaning
1.1	सः	उसने
2.1	अभ्यगच्छत्	निकट_गया
3.1	महा-	महा-
3.2	तेजाः	तेजस्
4.1	शबरीं	शबरी_को
5.1	शत्रु-	शत्रु-
5.2	सूदनः	सूदन
6.1	.	-
</sent_id>

<sent_id=058_1>
index	word	hindi_meaning
1.1	शबर्या	
2.1	पूजितः	पूजित
3.1	सम्यक्	ठीक
4.1	रामः	राम
5.1	दशरथ-	दशरथ-
5.2	आत्मजः	आत्म
6.1	.	-
</sent_id>

<sent_id=058_2>
index	word	hindi_meaning
1.1	पम्पा-	पम्पा-
1.2	तीरे	तीर
2.1	हनुमता	हनुमान्_से
3.1	सङ्गतः	मिला-हुआ
4.1	वानरेण	बन्दर_से
5.1	ह	ह
6.1	.	-
</sent_id>

<sent_id=059_1>
index	word	hindi_meaning
1.1	हनुमद्	हनु-वाले
2.1	वचनात्	वचन_से
3.1	च	च1
4.1	एव	ही
5.1	सुग्रीवेण	सुग्रीव_से
6.1	समागतः	आया_हुवा
7.1	.	-
</sent_id>

<sent_id=059_2-60_1>
index	word	hindi_meaning
1.1	सुग्रीवाय	सुग्रीव_को
2.1	च	और
3.1	तत्	उस
4.1	सर्वं	सब_
5.1	अशंसत्	प्रशंसा_की
6.1	रामः	राम_ने
7.1	महाबलः	बहुत_मजबूत
8.1	आदितः	आदि_से
9.1	यथावृत्तं	वास्तविक_तथ्य_की
10.1	सीतायाः	सीता_के
11.1	च	और
12.1	विशेषतः	विशेषतः
13.1	.	-
</sent_id>

<sent_id=060_2-61_1>
index	word	hindi_meaning
1.1	रामेण	राम_के_द्वारा
2.1	प्रीतः	प्रसन्न
3.1	वानरः	बन्दर
4.1	सुग्रीवः	सुग्रीव_ने
5.1	च	च2
6.1	अपि	भी
7.1	रामस्य	राम_के
8.1	तत्-	तत्-
8.2	सर्वं	सब
9.1	श्रुत्वा	सुन_कर
10.1	अग्नि-	अग्नि-
10.2	साक्षिकम्	साक्षिक_को
11.1	सख्यं	मित्रता_को
12.1	च	च2
13.1	एव	ही
14.1	चकार	किया
15.1	.	-
</sent_id>

<sent_id=063_1>
index	word	hindi_meaning
1.1	वालिनः	वालियों_को
2.1	च	च1
3.1	बलं	बल_को
4.1	तत्र	वहाँ
5.1	कथयामास	कहा
6.1	वानरः	बन्दर
7.1	सुग्रीवः	सुग्रीव_ने
8.1	.	-
</sent_id>

<sent_id=063_2>
index	word	hindi_meaning
1.1	शङ्कितः	सन्दिग्ध
2.1	च	च1
3.1	आसीत्	था
4.1	नित्यं	नित्य
5.1	वीर्येण	शूरवीरते_के_द्वारा
6.1	राघवे	रघुवंशी_में
7.1	.	-
</sent_id>

<sent_id=064_1>
index	word	hindi_meaning
1.1	राघव-	राघव-
1.2	प्रत्ययार्थं	
2.1	तु	तो
3.1	दुन्दुभेः	कृष्ण_के
4.1	कायम्	शरीर
5.1	उत्तमम्	अच्छे
6.1	दर्शयामास	दिखाया
7.1	सुग्रीवः	सुग्रीव
8.1	महा-	महा-
8.2	पर्वत-	पर्वत-
8.3	संनिभम्	सन्निभ
9.1	.	-
</sent_id>

<sent_id=065_1>
index	word	hindi_meaning
1.1	उत्स्मयित्वा	हँस_कर
2.1	महा-	महा-
2.2	बाहुः	भुजा
3.1	प्रेक्ष्य	प्र_ईक्ष्1_कर
4.1	च	च1
5.1	अस्थि	हड्डी
6.1	महा-	महा-
6.2	बलः	बल_ने
7.1	पाद-	पाद-
7.2	अङ्गुष्ठेन	अंगूठे_से
8.1	चिक्षेप	फेका
9.1	सम्पूर्णं	संपूर्ण_को
10.1	दश-	दश-
10.2	योजनम्	योजन
11.1	.	-
</sent_id>

<sent_id=066_1>
index	word	hindi_meaning
1.1	बिभेद	चीरा
2.1	च	च1
3.1	पुनः	फिर
4.1	सालान्	सालों_को
5.1	सप्त	सात
6.1	एकेन	एक
7.1	महा-	महा-
7.2	इषुणा	बाण_से
8.1	गिरिं	पर्वत_को
9.1	रसातलं	रसातल_को
10.1	च	च2
11.1	एव	ही
12.1	जनयन्	उत्पन्न_कराता_हुआ
13.1	प्रत्ययं	प्रत्यय
14.1	तदा	तब
15.1	.	-
</sent_id>

<sent_id=067_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	प्रीत-	
2.2	मनाः	मनस्
3.1	तेन	उसके_द्वारा
4.1	विश्वस्तः	विश्वस्त
5.1	सः	वह
6.1	महा-	महा-
6.2	कपिः	बंदर
7.1	तदा	तब
8.1	राम-	राम-
8.2	सहितः	साथ
9.1	किष्किन्धां	किष्किन्धा
10.1	गुहां	गुफा
11.1	जगाम	गया
12.1	च	च1
13.1	.	-
</sent_id>

<sent_id=068_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	अगर्जत्	गरजा
3.1	हरि-	हरि-
3.2	वरः	श्रेष्ठ
4.1	सुग्रीवः	सुग्रीव_ने
5.1	हेम-	हेम-
5.2	पिङ्गलः	पिङ्गल
6.1	.	-
</sent_id>

<sent_id=068_2>
index	word	hindi_meaning
1.1	तेन	उस
2.1	नादेन	नाद_से
3.1	महता	महान्
4.1	निर्जगाम	आगे_गया
5.1	हरि-	हरि-
5.2	ईश्वरः	ईश्वर_ने
6.1	.	-
</sent_id>

<sent_id=069_1>
index	word	hindi_meaning
1.1	अनुमान्य	स्वीकृति_दिला_कर
2.1	तदा	तब
3.1	तारां	तारा
4.1	सुग्रीवेण	सुग्रीव_से
5.1	समागतः	आया_हुवा
6.1	.	-
</sent_id>

<sent_id=069_2>
index	word	hindi_meaning
1.1	निजघान	समूल_नष्ट_किया
2.1	च	च1
3.1	तत्र	वहाँ
4.1	एनं	इसको
5.1	शरेण	बाण_से
6.1	एकेन	एक
7.1	राघवः	रघुवंशी_ने
8.1	.	-
</sent_id>

<sent_id=070_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	सुग्रीव-	सुग्रीव-
2.2	वचनात्	वचन_से
3.1	हत्वा	मार_कर
4.1	वालिनम्	वाली
5.1	आहवे	युद्ध_में
6.1	सुग्रीवम्	सुग्रीव
7.1	एव	ही
8.1	तद्-	तद्-
8.2	राज्ये	राज्य_में
9.1	राघवः	रघुवंशी
10.1	प्रत्यपादयत्	
11.1	.	-
</sent_id>

<sent_id=071_1>
index	word	hindi_meaning
1.1	सः	वह
2.1	च	च1
3.1	सर्वान्	सब_
4.1	समानीय	मिला_कर
5.1	वानरान्	बन्दर
6.1	वानरर्षभः	
7.1	दिशः	स्थानों_को
8.1	प्रस्थापयामास	विद्यमान_किया
9.1	दिदृक्षुः	
10.1	जनक-	जनक-
10.2	आत्मजाम्	पुत्री
11.1	.	-
</sent_id>

<sent_id=072_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	गृध्रस्य	लोभी
3.1	वचनात्	वचन_से
4.1	सम्पातेः	सम्पाति_के
5.1	हनुमान्	ठोडी
6.1	बली	भैंसा
7.1	शत-	शत-
7.2	योजन-	योजन-
7.3	विस्तीर्णं	बिछाया_गये_को
8.1	पुप्लुवे	गया
9.1	लवण-	लवण-
9.2	अर्णवम्	अर्णव
10.1	.	-
</sent_id>

<sent_id=073_1>
index	word	hindi_meaning
1.1	तत्र	वहाँ
2.1	रावण-	रावण-
2.2	पालिताम्	पालित
3.1	लङ्कां	लङ्का
4.1	पुरीं	पुरी
5.1	समासाद्य	भेज_कर
6.1	अशोक-	अशोक-
6.2	वनिकां	छोटी_जंग_को
7.1	गताम्	
8.1	ध्यायन्तीम्	ध्यान_करतीं_हुईं
9.1	सीतां	सीता_को
10.1	ददर्श	देखा
11.1	.	-
</sent_id>

<sent_id=074_1>
index	word	hindi_meaning
1.1	निवेद्य	निवेदन_करके
2.1	अभिज्ञानं	अभिज्ञान
3.1	प्रवृत्तिं	प्रवृत्ति
4.1	विनिवेद्य	वि_नि_विद्1_कर
5.1	च	च2
6.1	समाश्वास्य	साहसी_करके
7.1	च	च2
8.1	वैदेहीं	सीता
9.1	मर्दयामास	
10.1	तोरणम्	तोरण_को
11.1	.	-
</sent_id>

<sent_id=075_1>
index	word	hindi_meaning
1.1	पञ्च	
2.1	सेन-	सेन-
2.2	अग्रगान्	
3.1	हत्वा	मार_कर
4.1	सप्त	सात
5.1	मन्त्रि-	मन्त्रि-
5.2	सुतान्	पुत्र
6.1	अपि	भी
7.1	शूरम्	शूर
8.1	अक्षं	धुरा
9.1	च	च1
10.1	निष्पिष्य	कूट_कर
11.1	ग्रहणं	ग्रहण_के
12.1	समुपागमत्	पास_पहुँचा
13.1	.	-
</sent_id>

<sent_id=076_1>
index	word	hindi_meaning
1.1	अस्त्रेण	अस्त्र_से
2.1	उन्मुक्तम्	उत्_मुच्1या_हुआ
3.1	आत्मानं	आत्मा
4.1	ज्ञात्वा	जान_कर
5.1	पैतामहात्	पैतामह
6.1	वरात्	श्रेष्ठ_से
7.1	मर्षयन्	सिंचवाता_हुआ
8.1	राक्षसान्	राक्षस
9.1	वीरः	वीर
10.1	यन्त्रिणः	जो_जीन_व_साज_से_सुसज्जित_हो_की
11.1	तान्	उन
12.1	यदृच्छया	स्वेच्छा_से
13.1	रावणं	रावण_को
14.1	प्राप्तवान्	प्राप्त_हुआ
15.1	.	-
</sent_id>

<sent_id=078_1>
index	word	hindi_meaning
1.1	सः	वह
2.1	अभिगम्य	निकट_जा_कर
3.1	महात्मानं	महात्मा
4.1	कृत्वा	मार_डाल_कर
5.1	रामं	राम_को
6.1	प्रदक्षिणम्	प्रदक्षिण
7.1	न्यवेदयत्	निवेदन_किया
8.1	अमेयात्मा	अमेयात्मन्_ने
9.1	.	-
</sent_id>

<sent_id=078_2>
index	word	hindi_meaning
1.1	दृष्टा	दृष्ट
2.1	सीता	सीता
3.1	इति	ऐसा
4.1	तत्त्वतः	वस्तुतः
5.1	.	-
</sent_id>

<sent_id=079_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	सुग्रीव-	सुग्रीव-
2.2	सहितः	सहन_करने_वाली_को
3.1	गत्वा	जा_कर
4.1	तीरं	तीर
5.1	महोदधेः	समुद्र_के
6.1	समुद्रं	समुद्र
7.1	क्षोभयामास	मथाये
8.1	शरैः	बाणों_से
9.1	आदित्य-	आदित्य-
9.2	सन्निभैः	सन्निभ
10.1	.	-
</sent_id>

<sent_id=080_1>
index	word	hindi_meaning
1.1	दर्शयामास	दिखाया
2.1	च	च1
3.1	आत्मानं	आत्मा
4.1	समुद्रः	समुद्र
5.1	सरितां	नदियों_की
6.1	पतिः	पति
7.1	.	-
</sent_id>

<sent_id=080_2>
index	word	hindi_meaning
1.1	रामः	राम
2.1	समुद्र-	समुद्र-
2.2	वचनात्	वचन_से
3.1	च	च1
4.1	एव	ही
5.1	नलं	नल
6.1	सेतुम्	सेतु_को
7.1	अकारयत्	कराया
8.1	.	-
</sent_id>

<sent_id=081_1>
index	word	hindi_meaning
1.1	तेन	उससे
2.1	गत्वा	जा_कर
3.1	पुरीं	पुरी
4.1	लङ्कां	लङ्का
5.1	हत्वा	मार_कर
6.1	रावणम्	रावण
7.1	आहवे	युद्ध_में
8.1	रामः	राम_ने
9.1	सीताम्	सीता_को
10.1	अनुप्राप्य	प्राप्त_करके
11.1	परां	परा_
12.1	व्रीडाम्	लज्जा_को
13.1	उपागमत्	पास_आया
14.1	.	-
</sent_id>

<sent_id=082_1>
index	word	hindi_meaning
1.1	ताम्	वह
2.1	उवाच	बोला
3.1	ततः	वहाँ_से
4.1	रामः	राम
5.1	परुषं	कठोर
6.1	जन-	जन-
6.2	संसदि	सभा_में
7.1	.	-
</sent_id>

<sent_id=082_2>
index	word	hindi_meaning
1.1	अ-	अ-
1.2	मृष्यमाणा	
2.1	सा	वह
3.1	सीता	सीता_ने
4.1	विवेश	अन्दर_प्रवेश_की
5.1	ज्वलनं	जलने_को
6.1	सती	सती
7.1	.	-
</sent_id>

<sent_id=083_1>
index	word	hindi_meaning
1.1	ततः	वहाँ_से
2.1	अग्नि-	अग्नि-
2.2	वचनात्	वचन_से
3.1	सीतां	सीता_को
4.1	ज्ञात्वा	जान_कर
5.1	विगत-	
5.2	कल्मषाम्	कल्मषे_को
6.1	अङ्गीचकार	अङ्गी_कृ3या
7.1	.	-
</sent_id>

<sent_id=083_2-84_1>
index	word	hindi_meaning
1.1	कर्मणा	कर्म
2.1	तेन	उससे
3.1	महता	महान्
4.1	त्रैलोक्यं	तीन_लोक
5.1	स-	स-
5.2	चर	चर-
5.2	अचरम्	चराचर
6.1	स-	स-
6.2	देव-	देव-
6.3	ऋषि-	ऋषि-
6.4	गणं	गण
7.1	तुष्टं	प्रसन्न
8.1	अभवत्	हुआ
9.1	राघवस्य	रघुवंशी_के
10.1	महात्मनः	महात्मा_से
11.1	.	-
</sent_id>

<sent_id=084_2>
index	word	hindi_meaning
1.1	बभौ	चमका
2.1	रामः	राम
3.1	संप्रहृष्टः	सम्_प्र_हृष्या_हुआ
4.1	पूजितः	पूजित
5.1	सर्व-	सर्व-
5.2	दैवतैः	दैवतों_से
6.1	.	-
</sent_id>

<sent_id=085_1>
index	word	hindi_meaning
1.1	अभिषिच्य	छिडक_कर
2.1	च	च1
3.1	लङ्कायां	लङ्का_में
4.1	राक्षस-	राक्षस-
4.2	इन्द्रं	इन्द्र
5.1	विभीषणम्	विभीषण
6.1	कृतकृत्यः	कृतकृत्य
7.1	तदा	तब
8.1	रामः	राम_ने
9.1	विज्वरः	ज्वर_से_मुक्त
10.1	प्रमुमोद	प्र_मुद्1या
11.1	ह	ह
12.1	.	-
</sent_id>

<sent_id=086_1>
index	word	hindi_meaning
1.1	देवताभ्यः	देवताओं_से
2.1	वरं	श्रेष्ठ
3.1	प्राप्य	प्राप्त_हो_कर
4.1	समुत्थाप्य	खडा_करके
5.1	च	च2
6.1	वानरान्	बन्दर
7.1	अयोध्यां	अयोध्या
8.1	प्रस्थितः	आगे_बढा_हुआ
9.1	रामः	राम
10.1	पुष्पकेण	पुष्पक_से
11.1	सुहृद्-	सुहृद्-
11.2	वृतः	छिपाया_गये_के
12.1	.	-
</sent_id>

<sent_id=087_1>
index	word	hindi_meaning
1.1	भरद्वाज-	भरद्वाज-
1.2	आश्रमं	आश्रम
2.1	गत्वा	जा_कर
3.1	आरामः	आराम
4.1	सत्य-	सत्य-
4.2	पराक्रमः	पराक्रम
5.1	भरतस्य	भरत_के
6.1	अन्तिके	समीप_में
7.1	रामः	राम
8.1	हनूमन्तं	हनुमान्
9.1	व्यसर्जयत्	आया
10.1	.	-
</sent_id>

<sent_id=088_1>
index	word	hindi_meaning
1.1	पुनः	फिर
2.1	आख्यायिकां	
3.1	जल्पन्	बोलता_हुआ
4.1	सुग्रीव-	सुग्रीव-
4.2	सहितः	साथ
5.1	तदा	तब
6.1	पुष्पकं	पुष्पक_को
7.1	तत्	उस
8.1	समारुह्य	सम्_आङ्_रुह्1_कर
9.1	नन्दि-	नन्दि-
9.2	ग्रामं	ग्राम_को
10.1	ययौ	गया
11.1	तदा	तब
12.1	.	-
</sent_id>

<sent_id=089_1>
index	word	hindi_meaning
1.1	नन्दि-	नन्दि-
1.2	ग्रामे	गाँव_में
2.1	जटां	जटा
3.1	हित्वा	त्याग_कर
4.1	भ्रातृभिः	भाइयों_से
5.1	सहितः	साथ
6.1	अनघः	विष्णु
7.1	रामः	राम_ने
8.1	सीताम्	सीता_को
9.1	अनुप्राप्य	प्राप्त_करके
10.1	राज्यं	राज्य
11.1	पुनः	फिर
12.1	अवाप्तवान्	पाया
13.1	.	-
</sent_id>

<sent_id=090_1>
index	word	hindi_meaning
1.1	प्रहृष्ट-	
1.2	मुदितः	मुदित
2.1	लोकः	लोक
3.1	तुष्टः	प्रसन्न
4.1	पुष्टः	पुष्ट
5.1	सु-	सु-
5.2	धार्मिकः	धार्मिक
6.1	भविष्यति	होगा
7.1	.	-
</sent_id>

<sent_id=090_2>
index	word	hindi_meaning
1.1	निरामयः	
2.1	हि	हि
3.1	अ-	अ-
3.2	रोगः	रोग
4.1	च	और
5.1	दुर्भिक्ष-	दुर्भिक्ष-
5.2	भय-	भय-
5.3	वर्जितः	वर्जित
6.1	भविष्यति	होगा
7.1	.	-
</sent_id>

<sent_id=091_1>
index	word	hindi_meaning
1.1	न	नहीं
2.1	पुत्र-	पुत्र-
2.2	मरणं	मरण
3.1	केचित्	कोई
4.1	द्रक्ष्यन्ति	देखेंगे
5.1	पुरुषाः	पुरुष
6.1	.	-
</sent_id>

<sent_id=091_2>
index	word	hindi_meaning
1.1	क्वचित्	कहीं
2.1	नार्यः	नारियाँ
3.1	च	च2
4.1	अविधवाः	सुहागनें
5.1	नित्यं	नित्य
6.1	भविष्यन्ति	होंगी
7.1	पतिव्रताः	पतिव्रता
8.1	.	-
</sent_id>

<sent_id=092_1>
index	word	hindi_meaning
1.1	न	नहीं
2.1	च	और
3.1	अग्नि-	अग्नि-
3.2	जम्	
4.1	भयम्	भय
5.1	किञ्चित्	कुछ
6.1	अस्ति	है
7.1	.	-
</sent_id>

<sent_id=092_2>
index	word	hindi_meaning
1.1	न	नहीं
2.1	अप्सु	पानी_में
3.1	मज्जन्ति	स्नान_करते_हैं
4.1	जन्तवः	जन्तु
5.1	.	-
</sent_id>

<sent_id=092_3>
index	word	hindi_meaning
1.1	न	नहीं
2.1	च	और
3.1	वात-	
3.2	जम्	ज्
4.1	भयम्	भय
5.1	किञ्चित्	कुछ
6.1	अस्ति	है
7.1	.	-
</sent_id>

<sent_id=092_4>
index	word	hindi_meaning
1.1	न	नहीं
2.1	अपि	भी
3.1	ज्वर-	ज्वर-
3.2	कृतं	निर्मित
4.1	भयं	भय
5.1	तथा	और
6.1	अस्ति	है
7.1	.	-
</sent_id>

<sent_id=093_1>
index	word	hindi_meaning
1.1	न	नहीं
2.1	च	च1
3.1	अपि	भी
4.1	क्षुद्-	क्षुद्-
4.2	भयं	भय
5.1	तत्र	वहाँ
6.1	अस्ति	है
7.1	.	-
</sent_id>

<sent_id=093_2>
index	word	hindi_meaning
1.1	न	नहीं
2.1	तस्कर-	तस्कर-
2.2	भयं	भय
3.1	तथा	और
4.1	अस्ति	है
5.1	.	-
</sent_id>

<sent_id=093_3>
index	word	hindi_meaning
1.1	नगराणि	नगर
2.1	च	च2
3.1	राष्ट्राणि	राष्ट्र
4.1	धन-	धन-
4.2	धान्य-	धान्य-
4.3	युतानि	मिला_हुए
5.1	च	च1
6.1	सन्ति	हैं
7.1	.	-
</sent_id>

<sent_id=094_1>
index	word	hindi_meaning
1.1	नित्यं	नित्य
2.1	प्रमुदिताः	अत्यंत_प्रसन्न_हुए_हुए
3.1	सर्वे	सब
4.1	यथा	जैसे
5.1	कृत-	
5.2	युगे	युग_में
6.1	सन्ति	हैं
7.1	तथा	और
8.1	सन्ति	हैं
9.1	.	-
</sent_id>

<sent_id=094_2-96_1>
index	word	hindi_meaning
1.1	अश्वमेध-	अश्वमेध-
1.2	शतैः	
2.1	इष्ट्वा	यज्ञ_करके
3.1	गवां	गायों_की
4.1	कोटि	कोटि-
4.2	अयुतं	अयुत_को
5.1	दत्त्वा	दे_कर
6.1	विद्वद्भ्यः	विद्वानों_को
7.1	विधि-	विधि-
7.2	पूर्वकम्	पूर्वक
8.1	अ-	अ-
8.2	संख्येयं	सङ्ख्येय
9.1	धनं	धन
10.1	दत्त्वा	दे_कर
11.1	ब्राह्मणेभ्यः	ब्राह्मणों_को
12.1	महा-	महा-
12.2	यशाः	यशस्
13.1	राज-	राज-
13.2	वंशान्	वंश
14.1	शत-	शत-
14.2	गुणान्	गुणों_को
15.1	स्थापयिष्यति	रखेगा
16.1	.	-
</sent_id>

<sent_id=096_2>
index	word	hindi_meaning
1.1	राघवः	रघुवंशी
2.1	चातुर्वर्ण्यं	ब्राह्मण_क्षत्रिय_वैश्य_और_शूद्र_इन्_चार_वर्णों_का_समूह_की
3.1	च	च1
4.1	लोके	लोक_में
5.1	अस्मिन्	इस
6.1	स्वे	अपने
7.1	स्वे	अपने
8.1	धर्मे	धर्म_में
9.1	नियोक्ष्यति	आज्ञा_करेगा
10.1	.	-
</sent_id>

<sent_id=097_1>
index	word	hindi_meaning
1.1	दश-	दश-
1.2	वर्ष-	वर्ष-
1.3	सहस्राणि	हजारों_को
2.1	दश-	दश-
2.2	वर्ष-	वर्ष-
2.3	शतानि	शत
3.1	च	च2
4.1	रामः	राम
5.1	राज्यम्	राज्य
6.1	उपासित्वा	उपासना_करके
7.1	ब्रह्मलोकं	ब्रह्मलोक_को
8.1	प्रयास्यति	प्रयाण_करेगा
9.1	.	-
</sent_id>

<sent_id=098_1>
index	word	hindi_meaning
1.1	इदं	इस
2.1	पवित्रं	पवित्र
3.1	पापघ्नं	पापघ्न
4.1	पुण्यं	पुण्य
5.1	वेदैः	वेदों_से
6.1	च	और
7.1	सम्मितम्	मापा_हुए
8.1	यः	जो
9.1	पठेत्	पढे
10.1	रामचरितं	रामचरित_को
11.1	.	-
</sent_id>

<sent_id=098_2>
index	word	hindi_meaning
1.1	सः	वह
2.1	सर्व-	सर्व-
2.2	पापैः	पापों_के_द्वारा
3.1	प्रमुच्यते	मुक्त_हो_जाया_जाता_है
4.1	.	-
</sent_id>

<sent_id=099_1>
index	word	hindi_meaning
1.1	एतत्	इस
2.1	आख्यानम्	कहने~को
3.1	आयुष्यं	जीवन
4.1	पठन्	पढता_हुआ
5.1	रामायणं	रामायण
6.1	नरः	मनुष्य
7.1	स-	सपुत्र-
7.2	-पुत्र-	सपुत्र-
7.3	पौत्रः	पोता
8.1	सगणः	शिव
9.1	प्रेत्य	मर_कर
10.1	स्वर्गे	स्वर्ग_में
11.1	महीयते	महीता_है
12.1	.	-
</sent_id>

<sent_id=100_1>
index	word	hindi_meaning
1.1	पठन्	पढता_हुआ
2.1	द्विजः	ब्राह्मण
3.1	वाक्-	वाक्-
3.2	ऋषभत्वम्	साँड_पुं
4.1	ईयात्	जाये
5.1	.	-
</sent_id>

<sent_id=100_2>
index	word	hindi_meaning
1.1	स्यात्	हो
2.1	क्षत्रियः	क्षत्रिय
3.1	.	-
</sent_id>

<sent_id=100_3>
index	word	hindi_meaning
1.1	भूमि-	भूमि-
1.2	पतित्वम्	पति-त्व
2.1	ईयात्	जाये
3.1	.	-
</sent_id>

<sent_id=100_4>
